segment_id,speaker_id,accent,source_speaker_code,source_speaker_number,source_speaker_sex,half,utt_interval_index,start_seconds,end_seconds,duration_seconds,sentence_raw,sentence_normalized,corpus_role,test_actual_talker,is_actual_test_talker,behavior_item_id,in_experiment_audio,word_interval_count,phone_interval_count,source_wav_relpath,source_textgrid_relpath
B23-FAR-HT2-utt106,B23.FAR.FAR,FAR,FAR,046,F,HT2,106,94.48000000000003,95.88900000000002,1.4089999999999918,THE APPLE PIE IS GOOD,THE APPLE PIE IS GOOD,training_sentence,,false,,true,6,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.TextGrid
B23-FAR-HT2-utt108,B23.FAR.FAR,FAR,FAR,046,F,HT2,108,96.02300000000002,97.40300000000002,1.3799999999999955,THE JELLY JAR WAS FULL,THE JELLY JAR WAS FULL,training_sentence,,false,,true,6,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.TextGrid
B23-FAR-HT2-utt110,B23.FAR.FAR,FAR,FAR,046,F,HT2,110,97.50300000000003,99.11200000000002,1.6089999999999947,THE GIRL IS WASHING HER HAIR,THE GIRL IS WASHING HER HAIR,actual_test,B23.FAR.FAR,true,B23.FAR.FAR.S8234,true,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.TextGrid
B23-FAR-HT2-utt112,B23.FAR.FAR,FAR,FAR,046,F,HT2,112,99.21900000000002,100.90800000000002,1.688999999999993,THE GIRL PLAYED WITH THE BABY,THE GIRL PLAYED WITH THE BABY,actual_test,B23.FAR.FAR,true,B23.FAR.FAR.S9215,true,8,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.TextGrid
B23-FAR-HT2-utt114,B23.FAR.FAR,FAR,FAR,046,F,HT2,114,101.05800000000002,102.83700000000002,1.7789999999999964,THE COW IS MILKED EVERY DAY,THE COW IS MILKED EVERY DAY,training_sentence,,false,,true,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.TextGrid
B23-FAR-HT2-utt116,B23.FAR.FAR,FAR,FAR,046,F,HT2,116,102.98300000000002,104.37200000000001,1.3889999999999958,THEY CALLED AN AMBULANCE,THEY CALLED AN AMBULANCE,training_sentence,,false,,true,4,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.TextGrid
B23-FAR-HT2-utt118,B23.FAR.FAR,FAR,FAR,046,F,HT2,118,104.46600000000002,105.75500000000002,1.2890000000000015,THEY ARE DRINKING COFFEE,THEY ARE DRINKING COFFEE,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S1573,false,4,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.TextGrid
B23-FAR-HT2-utt120,B23.FAR.FAR,FAR,FAR,046,F,HT2,120,105.90300000000002,107.19400000000002,1.2909999999999968,HE CLIMBED UP THE LADDER,HE CLIMBED UP THE LADDER,training_sentence,,false,,true,6,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_046_F_FAR_ENG_HT2.TextGrid
B23-SPA-HT1-utt002,B23.SPA.SPA,SPA,SPA,136,M,HT1,2,0.153,1.802,1.649,A BOY FELL FROM A WINDOW,A BOY FELL FROM A WINDOW,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S5527,false,6,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt004,B23.SPA.SPA,SPA,SPA,136,M,HT1,4,2.207,4.337,2.13,THE WIFE HELPED HER HUSBAND,THE WIFE HELPED HER HUSBAND,training_sentence,,false,,true,6,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt006,B23.SPA.SPA,SPA,SPA,136,M,HT1,6,5.058999999999999,7.079,2.0200000000000005,BIG DOGS CAN BE DANGEROUS,BIG DOGS CAN BE DANGEROUS,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S4862,false,6,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt008,B23.SPA.SPA,SPA,SPA,136,M,HT1,8,7.647,9.378,1.7309999999999999,THE SHOES WERE VERY DIRTY,THE SHOES WERE VERY DIRTY,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S6509,true,5,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt010,B23.SPA.SPA,SPA,SPA,136,M,HT1,10,9.835,11.454,1.6189999999999998,THE PLAYER LOST A SHOE,THE PLAYER LOST A SHOE,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S8247,false,6,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt012,B23.SPA.SPA,SPA,SPA,136,M,HT1,12,12.090000000000002,13.780000000000001,1.6899999999999995,SOMEBODY STOLE THE MONEY,SOMEBODY STOLE THE MONEY,training_sentence,,false,,true,4,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt014,B23.SPA.SPA,SPA,SPA,136,M,HT1,14,14.254000000000003,15.843000000000002,1.5889999999999986,THE FIRE WAS VERY HOT,THE FIRE WAS VERY HOT,training_sentence,,false,,true,6,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt016,B23.SPA.SPA,SPA,SPA,136,M,HT1,16,16.215,17.984,1.769000000000002,SHE'S DRINKING FROM HER OWN CUP,SHE'S DRINKING FROM HER OWN CUP,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S7149,false,7,22,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt018,B23.SPA.SPA,SPA,SPA,136,M,HT1,18,18.445,20.005000000000003,1.5600000000000023,THE PICTURE CAME FROM A BOOK,THE PICTURE CAME FROM A BOOK,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S2227,true,7,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt020,B23.SPA.SPA,SPA,SPA,136,M,HT1,20,20.432000000000002,22.252000000000002,1.8200000000000003,THE CAR IS GOING TOO FAST,THE CAR IS GOING TOO FAST,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S0754,false,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt022,B23.SPA.SPA,SPA,SPA,136,M,HT1,22,22.523000000000003,24.713000000000005,2.1900000000000013,THE PAINT DRIPPED ON THE GROUND,THE PAINT DRIPPED ON THE GROUND,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S8954,false,9,23,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt024,B23.SPA.SPA,SPA,SPA,136,M,HT1,24,25.160000000000004,27.020000000000003,1.8599999999999994,THE TOWEL FELL ON THE FLOOR,THE TOWEL FELL ON THE FLOOR,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S7585,true,8,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt026,B23.SPA.SPA,SPA,SPA,136,M,HT1,26,27.466000000000005,28.965000000000003,1.4989999999999988,THE FAMILY LIKES FISH,THE FAMILY LIKES FISH,training_sentence,,false,,true,4,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt028,B23.SPA.SPA,SPA,SPA,136,M,HT1,28,29.473000000000006,31.113000000000007,1.6400000000000006,THE BANANAS ARE TOO RIPE,THE BANANAS ARE TOO RIPE,training_sentence,,false,,true,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt030,B23.SPA.SPA,SPA,SPA,136,M,HT1,30,31.708000000000006,34.288000000000004,2.5799999999999983,HE GREW LOTS OF VEGETABLES,HE GREW LOTS OF VEGETABLES,training_sentence,,false,,true,8,23,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt032,B23.SPA.SPA,SPA,SPA,136,M,HT1,32,34.72200000000001,36.93200000000001,2.210000000000001,SHE ARGUES WITH HER SISTER,SHE ARGUES WITH HER SISTER,training_sentence,,false,,true,7,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt034,B23.SPA.SPA,SPA,SPA,136,M,HT1,34,37.492000000000004,39.26100000000001,1.7690000000000055,THE KITCHEN WINDOW WAS CLEAN,THE KITCHEN WINDOW WAS CLEAN,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S7645,false,6,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt036,B23.SPA.SPA,SPA,SPA,136,M,HT1,36,39.753,41.522000000000006,1.7690000000000055,HE HUNG UP HIS RAINCOAT,HE HUNG UP HIS RAINCOAT,training_sentence,,false,,true,5,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt038,B23.SPA.SPA,SPA,SPA,136,M,HT1,38,41.886,44.386,2.5,THE MAILMAN BROUGHT A LETTER,THE MAILMAN BROUGHT A LETTER,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S9841,false,7,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt040,B23.SPA.SPA,SPA,SPA,136,M,HT1,40,44.941,46.92100000000001,1.980000000000004,THE MOTHER HEARD THE BABY,THE MOTHER HEARD THE BABY,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S7540,true,7,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt042,B23.SPA.SPA,SPA,SPA,136,M,HT1,42,47.56700000000001,49.59700000000001,2.030000000000001,SHE FOUND HER PURSE IN THE TRASH,SHE FOUND HER PURSE IN THE TRASH,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S9445,false,8,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt044,B23.SPA.SPA,SPA,SPA,136,M,HT1,44,50.03300000000001,52.053000000000004,2.019999999999996,THE TABLE HAS THREE LEGS,THE TABLE HAS THREE LEGS,training_sentence,,false,,true,7,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt046,B23.SPA.SPA,SPA,SPA,136,M,HT1,46,52.419000000000004,54.43900000000001,2.020000000000003,THE CHILDREN WAVED AT THE TRAIN,THE CHILDREN WAVED AT THE TRAIN,training_sentence,,false,,true,8,23,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt048,B23.SPA.SPA,SPA,SPA,136,M,HT1,48,54.932,56.571000000000005,1.639000000000003,HER COAT IS ON A CHAIR,HER COAT IS ON A CHAIR,training_sentence,,false,,true,7,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt050,B23.SPA.SPA,SPA,SPA,136,M,HT1,50,56.861000000000004,58.74,1.8789999999999978,THE GIRL IS FIXING HER DRESS,THE GIRL IS FIXING HER DRESS,training_sentence,,false,,true,7,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt052,B23.SPA.SPA,SPA,SPA,136,M,HT1,52,59.04400000000001,60.37400000000001,1.3299999999999983,IT'S TIME TO GO TO BED,IT'S TIME TO GO TO BED,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S5774,false,6,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt054,B23.SPA.SPA,SPA,SPA,136,M,HT1,54,60.84400000000001,63.13400000000001,2.289999999999999,MOTHER READ THE INSTRUCTIONS,MOTHER READ THE INSTRUCTIONS,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S5714,false,6,22,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt056,B23.SPA.SPA,SPA,SPA,136,M,HT1,56,63.58200000000001,65.501,1.918999999999997,THE DOG IS EATING SOME MEAT,THE DOG IS EATING SOME MEAT,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S5292,false,7,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt058,B23.SPA.SPA,SPA,SPA,136,M,HT1,58,65.979,67.879,1.9000000000000057,FATHER FORGOT THE BREAD,FATHER FORGOT THE BREAD,training_sentence,,false,,true,5,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt060,B23.SPA.SPA,SPA,SPA,136,M,HT1,60,68.446,70.586,2.1400000000000006,THE ROAD GOES UP A HILL,THE ROAD GOES UP A HILL,training_sentence,,false,,true,9,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt062,B23.SPA.SPA,SPA,SPA,136,M,HT1,62,71.008,72.76899999999999,1.7609999999999957,THE PAINTER USES A BRUSH,THE PAINTER USES A BRUSH,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S2669,true,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt064,B23.SPA.SPA,SPA,SPA,136,M,HT1,64,73.17999999999999,74.94999999999999,1.769999999999996,THE FAMILY BOUGHT A HOUSE,THE FAMILY BOUGHT A HOUSE,training_sentence,,false,,true,5,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt066,B23.SPA.SPA,SPA,SPA,136,M,HT1,66,75.347,77.377,2.030000000000001,SWIMMERS CAN HOLD THEIR BREATH,SWIMMERS CAN HOLD THEIR BREATH,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S0812,true,6,21,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt068,B23.SPA.SPA,SPA,SPA,136,M,HT1,68,77.986,80.166,2.1799999999999926,SHE CUT THE STEAK WITH HER KNIFE,SHE CUT THE STEAK WITH HER KNIFE,training_sentence,,false,,true,9,21,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt070,B23.SPA.SPA,SPA,SPA,136,M,HT1,70,80.581,83.61200000000001,3.031000000000006,THEY'RE PUSHING AN OLD CAR,THEY'RE PUSHING AN OLD CAR,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S0101,true,9,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt072,B23.SPA.SPA,SPA,SPA,136,M,HT1,72,84.047,85.75699999999999,1.7099999999999937,THE FOOD IS EXPENSIVE,THE FOOD IS EXPENSIVE,training_sentence,,false,,true,4,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt074,B23.SPA.SPA,SPA,SPA,136,M,HT1,74,86.08999999999999,88.05999999999999,1.9699999999999989,THE CHILDREN ARE WALKING HOME,THE CHILDREN ARE WALKING HOME,training_sentence,,false,,true,7,21,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt076,B23.SPA.SPA,SPA,SPA,136,M,HT1,76,88.43299999999999,90.28299999999999,1.8499999999999943,THEY HAD TWO EMPTY BOTTLES,THEY HAD TWO EMPTY BOTTLES,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S2368,false,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt078,B23.SPA.SPA,SPA,SPA,136,M,HT1,78,90.594,92.294,1.7000000000000028,MILK COMES IN A CARTON,MILK COMES IN A CARTON,training_sentence,,false,,true,5,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt080,B23.SPA.SPA,SPA,SPA,136,M,HT1,80,92.72099999999999,94.49,1.7690000000000055,THE DOG SLEEPS IN A BASKET,THE DOG SLEEPS IN A BASKET,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S0195,true,7,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt082,B23.SPA.SPA,SPA,SPA,136,M,HT1,82,94.943,97.103,2.1599999999999966,THE HOUSE HAD NINE BEDROOMS,THE HOUSE HAD NINE BEDROOMS,training_sentence,,false,,true,6,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt084,B23.SPA.SPA,SPA,SPA,136,M,HT1,84,97.55999999999999,99.93999999999998,2.3799999999999955,THEY'RE SHOPPING FOR SCHOOL CLOTHES,THEY'RE SHOPPING FOR SCHOOL CLOTHES,training_sentence,,false,,true,7,22,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt086,B23.SPA.SPA,SPA,SPA,136,M,HT1,86,100.38999999999999,102.00899999999999,1.6189999999999998,THEY'RE PLAYING IN THE PARK,THEY'RE PLAYING IN THE PARK,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S9275,true,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt088,B23.SPA.SPA,SPA,SPA,136,M,HT1,88,102.59099999999998,104.24099999999999,1.6500000000000057,RAIN IS GOOD FOR TREES,RAIN IS GOOD FOR TREES,training_sentence,,false,,true,7,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt090,B23.SPA.SPA,SPA,SPA,136,M,HT1,90,104.53399999999999,106.28499999999998,1.7509999999999906,THEY SAT ON A WOODEN BENCH,THEY SAT ON A WOODEN BENCH,training_sentence,,false,,true,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt092,B23.SPA.SPA,SPA,SPA,136,M,HT1,92,106.87499999999999,109.56499999999998,2.6899999999999977,THE CHILD DRANK SOME FRESH MILK,THE CHILD DRANK SOME FRESH MILK,training_sentence,,false,,true,9,25,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt094,B23.SPA.SPA,SPA,SPA,136,M,HT1,94,109.98199999999999,111.58099999999999,1.5990000000000038,THE BABY SLEPT ALL NIGHT,THE BABY SLEPT ALL NIGHT,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S2189,false,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt096,B23.SPA.SPA,SPA,SPA,136,M,HT1,96,112.056,113.77499999999999,1.718999999999994,THE SALT SHAKER IS EMPTY,THE SALT SHAKER IS EMPTY,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S1186,false,5,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt098,B23.SPA.SPA,SPA,SPA,136,M,HT1,98,114.24799999999999,115.928,1.6800000000000068,THE POLICEMAN KNOWS THE WAY,THE POLICEMAN KNOWS THE WAY,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S1886,true,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt100,B23.SPA.SPA,SPA,SPA,136,M,HT1,100,116.365,117.93499999999999,1.5699999999999932,THE BUCKETS FILL UP QUICKLY,THE BUCKETS FILL UP QUICKLY,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S7985,false,6,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
