recording_id,speaker_id,accent,word,source_filename,status,processed_transcript,predicted_transcript,n_ipa_tokens,mean_token_max_posterior,duration_seconds,audio_sha256,error
AN19-rec-ec4f0ce204ca84a0fdce,AN19.ENG.ef1,ENG,rum,ef1hw26 rum.WAV,ok,ɹʌm,ɹ/ʌ/m,3,0.9085927605628967,0.7198185941043084,622f8a7951762a594809f369b942cab74c9e5590f4ebf50637b9282cb8482b46,
AN19-rec-50f1c76296c39b19b675,AN19.ENG.ef1,ENG,sane,ef1hw27 sane.WAV,ok,seɪ̃n,s/e/ɪ̃/n,4,0.785419836640358,0.7169160997732427,4e1325986285862e69add241bf481fb354c52cd53504afa6d42e8b000de5b847,
AN19-rec-43899f6f83c8be1b37b4,AN19.ENG.ef1,ENG,soak,ef1hw28 soak.WAV,ok,soʊk,s/o/ʊ/k,4,0.8672852665185928,0.7517460317460317,20768d8d07b98554615016d6a568b4eb58a22cf856325e13a607fa8d6a6781fe,
AN19-rec-e52156c1c7f8b0f683e1,AN19.ENG.ef1,ENG,suck,ef1hw29 suck.WAV,ok,sɑk,s/ɑ/k,3,0.7674447596073151,0.8126984126984127,01dbf1e7900acade5ea9b56bf2c46ed479d490949620af620412528fb2ed0dc5,
AN19-rec-1dc3a6118acc53459a3f,AN19.ENG.ef1,ENG,tan,ef1hw30 tan.WAV,ok,tʰæ̃n,tʰ/æ̃/n,3,0.829714298248291,0.7082086167800453,91207a9a42f0e45311b26c51d15e904f8da5ceddbbe048a5dec6eb256280008f,
AN19-rec-21c3e02f1e90df4ad810,AN19.ENG.ef1,ENG,wed,ef1hw31 wed.WAV,ok,wɛd,w/ɛ/d,3,0.9446137348810831,0.7546485260770975,6395b105dd44858c776ba2d46e58e2940b734ba9f62adcfdaef7bc5ba74637e6,
AN19-rec-e773c1444142a53d1dd8,AN19.ENG.ef1,ENG,white,ef1hw32 white.WAV,ok,waɪt,w/a/ɪ/t,4,0.978967159986496,0.7430385487528345,4541d1d4294d5c8691cdec39ecb60df1773de7522be47d99b8020ee505ac1184,
AN19-rec-456ea301a505e52126cf,AN19.ENG.ef1,ENG,whore,ef1hw33 whore.WAV,ok,hɔɹ,h/ɔ/ɹ,3,0.891110340754191,0.6008163265306122,b94960737b16377437b103c4954c0fbbb8cc2b7acd77a0b38bab7628fcc42509,
AN19-rec-9d73e2c7ea0b5c9a4466,AN19.ENG.ef1,ENG,wrong,ef1hw34 wrong.WAV,ok,ɹɔ̃ŋ,ɹ/ɔ̃/ŋ,3,0.9926769534746805,0.7662585034013606,16d71cc6af7a260698d285bf3548cbbf3bee44c19ce1f5ed55a0e8d8d2efa80d,
AN19-rec-d41abf13243c0fbc47f1,AN19.ENG.ef1,ENG,con,ef1hw35 con.WAV,ok,kʰɑ̃n,kʰ/ɑ̃/n,3,0.7206800679365793,0.7314285714285714,2b321d1870db426cbcd1ee66913bf12fa5be795ae935825348081d57a4015a84,
AN19-rec-9a3589e24f473a68b661,AN19.ENG.ef1,ENG,doom,ef1hw36 doom.WAV,ok,tum,t/u/m,3,0.8239480257034302,0.6675736961451247,3d847f9c056c4d976aacb46c7b5e73aa7dbc12ae34598ef9253344d0d5fbe890,
AN19-rec-c430bba4f9530c901013,AN19.ENG.ef1,ENG,hick,ef1hw37 hick.WAV,ok,hɪk,h/ɪ/k,3,0.9859591325124105,0.5224489795918368,54bba0b496b1f4df257fe2c1760cbb390fbc5e1a752e3bce15637e21c33181df,
AN19-rec-cf14ffe4aaed38811706,AN19.ENG.ef1,ENG,rut,ef1hw38 rut.WAV,ok,ɹʌt,ɹ/ʌ/t,3,0.9800035158793131,0.6414512471655329,9a863a354eda9ef9a40e7b05d451a43d8cf35eb9793f4324be4c16b2cbb614e5,
AN19-rec-7ee06b20e9fa282d5223,AN19.ENG.ef1,ENG,toot,ef1hw39 toot.WAV,ok,tʰut,tʰ/u/t,3,0.8146349589029948,0.5688888888888889,8424a0620792e5f01a84dfa3514bb6d75b534f44f782182a31f612816eff4ec3,
AN19-rec-4cdc0a0d8b602186f2c1,AN19.ENG.ef1,ENG,wad,ef1hw40 wad.WAV,ok,wd,w/d,2,0.9722183346748352,0.8010884353741496,b599e8e07f0bc5841ff56aca817e0448ae4eb96e8c625952d731c91c033d1719,
AN19-rec-dbd77dbc94e2cbbc3e93,AN19.ENG.ef1,ENG,bud,ef1hw41 bud.WAV,ok,pʌd,p/ʌ/d,3,0.9542425870895386,0.6995011337868481,d3e28725a72532b98501b3a520daf84b21a7c38c0fb85c758759a6db4f679fd8,
AN19-rec-d198aa8e4dc003d0772d,AN19.ENG.ef1,ENG,dame,ef1hw42 dame.WAV,ok,teɪ̃m,t/e/ɪ̃/m,4,0.666968584060669,0.748843537414966,356f7ce326f09a56c5b905f574fe5d6843bcd9662241861b5797e38fffa2c6ac,
AN19-rec-194698b654504dc4065b,AN19.ENG.ef1,ENG,lace,ef1hw43 lace.WAV,ok,leɪs,l/e/ɪ/s,4,0.7211362645030022,0.748843537414966,c67e06aea88889b0592105d7e2916ad77293dbcb9a551204b15de0e918b9e036,
AN19-rec-cd7438ed1895ac2d9df3,AN19.ENG.ef1,ENG,lame,ef1hw44 lame.WAV,ok,lem,l/e/m,3,0.8765604098637899,0.7343310657596371,75e31e6bc86f3debe66baa30587f8e68b8032d0a90cdca216a6f8e766c594e7a,
AN19-rec-2993b6e5faeb9cccd7fd,AN19.ENG.ef1,ENG,pad,ef1hw45 pad.WAV,ok,pʰæd,pʰ/æ/d,3,0.9251284003257751,0.6820861678004535,425bda41377a9a006c8143d7fc8077a5c77651bc7181fba5f2edd7d5eaf32176,
AN19-rec-e7d6ea7dc6dd42ee78b8,AN19.ENG.ef1,ENG,chore,ef1hw46 chore.WAV,ok,ʊɹ,ʊ/ɹ,2,0.6870051026344299,0.8010884353741496,08f30c50fd7aab6d781b431fbf71866aeaf5eccff46e72d3382d950387264f5a,
AN19-rec-8712f4ec8fbd539a0c1f,AN19.ENG.ef1,ENG,cod,ef1hw47 cod.WAV,ok,kʰɑn,kʰ/ɑ/n,3,0.5420660972595215,0.7401360544217687,ea3bac646179f44c28b761942176c559d21b1a5aaf3ec01f67c8c403488d33b1,
AN19-rec-1e81df93a25ee1277350,AN19.ENG.ef1,ENG,hack,ef1hw48 hack.WAV,ok,hæk,h/æ/k,3,0.9650967121124268,0.5398639455782313,a7e78dddc8d5fa79c9424f2125d653111773874417f708031e1a8517bdd137f0,
AN19-rec-ad83acd46bc385da09ba,AN19.ENG.ef1,ENG,kin,ef1hw49 kin.WAV,ok,kʰɪ̃n,kʰ/ɪ̃/n,3,0.7678947250048319,0.603718820861678,556c210a8f6b2c438f56ea1726a49eaee79c1aacf82966872df3a1778ee84eac,
AN19-rec-3c2c8ca8c8187bbc1ccd,AN19.ENG.ef1,ENG,kit,ef1hw50 kit.WAV,ok,kʰɪt,kʰ/ɪ/t,3,0.7712363203366598,0.6124263038548753,d4b1e8c47ca6c7a34e49e1e9e5e8cfbfa1ce6b0bb555faf9c8dcc7ce7e576f32,
AN19-rec-4012826f87c4aa56a7d9,AN19.ENG.ef1,ENG,pawn,ef1hw51 pawn.WAV,ok,pʰɑ̃n,pʰ/ɑ̃/n,3,0.8589412371317545,0.7430385487528345,c522c04cd41fb540917acbaf675429d1db4dfc23b4fde26ace0c96d94d20290a,
AN19-rec-76449a6a3e3fd542f0c1,AN19.ENG.ef1,ENG,bun,ef1hw52 bun.WAV,ok,pʌn,p/ʌ/n,3,0.7371561229228973,0.5892063492063492,6781ebbece57b641bb4e4c3150c3373cfd146f7768dc3ede173c838bddc06c7b,
AN19-rec-0f9b038970314a9d88c2,AN19.ENG.ef1,ENG,gut,ef1hw53 gut.WAV,ok,kat,k/a/t,3,0.5520393351713816,0.5282539682539683,5d83340c1a64c7ed7748693c8959e683c7417aa71ad4c9d422f77c4c09a81fba,
AN19-rec-d4b88394a81b6cc88831,AN19.ENG.ef1,ENG,lice,ef1hw54 lice.WAV,ok,laɪs,l/a/ɪ/s,4,0.9702582955360413,0.7691609977324263,cfce9293264ab508a1c668fad4c6fefc45b2d0899380bd2b4b1e75d296a06807,
AN19-rec-fd9b9bb6c123ecd1e009,AN19.ENG.ef1,ENG,mid,ef1hw55 mid.WAV,ok,mɪd,m/ɪ/d,3,0.9623783032099406,0.6066213151927438,7b74d301d6ada2ff68ec60b7e052a5f9f42456f2ed02b1e138ef3256feb4aabf,
AN19-rec-697cb5238ac7863d62f0,AN19.ENG.ef1,ENG,wick,ef1hw56 wick.WAV,ok,wɪk,w/ɪ/k,3,0.9712990919748942,0.626938775510204,b62b63491e3bc101d3b644d7554f07ee763d97d700b6baf0ccdab6190aa726e5,
AN19-rec-0b55815af6e9192d2c37,AN19.ENG.ef1,ENG,hurl,ef1hw57 hurl.WAV,ok,hɜ˞əl̴,h/ɜ˞/ə/l̴,4,0.7010713219642639,0.7256235827664399,d0774ca3f49495ae77742fd9675c5fd543a44d1194a0a2fd5ffb5bf9ae515c3e,
AN19-rec-2afd32e66cf40ff56f32,AN19.ENG.ef1,ENG,mote,ef1hw58 mote.WAV,ok,moʊt,m/o/ʊ/t,4,0.9435140490531921,0.8126984126984127,7467318fdc1687a775e43b0f9ef8bbe93686faa71ec106c4440f4819f372d816,
AN19-rec-d48d6425a69a8cab0b8f,AN19.ENG.ef1,ENG,teat,ef1hw59 teat.WAV,ok,tʰit,tʰ/i/t,3,0.9157265822092692,0.5485714285714286,08b1025c774bf2bb865ec0282cafa9ea1556931ff24ef130ecdf9028438291b8,
AN19-rec-b4422b8bad9859bcd7d8,AN19.ENG.ef1,ENG,hash,ef1hw60 hash.WAV,ok,hæʃ,h/æ/ʃ,3,0.9576025803883871,0.687891156462585,9e8570696f4a6f5b76488cff44acb1881313f3a0cee1acfc3f15d8b75326276d,
AN19-rec-1845528736aa2039760f,AN19.ENG.ef1,ENG,hid,ef1hw61 hid.WAV,ok,hɪd,h/ɪ/d,3,0.988634467124939,0.6632199546485261,364ecaa58c0c9fdce24134aad490db4c371ede3261d88d48b9bc5828f0caa877,
AN19-rec-97dd19a5f5e815e70d47,AN19.ENG.ef1,ENG,hoot,ef1hw62 hoot.WAV,ok,hut,h/u/t,3,0.9819685618082682,0.6501587301587302,347d28011f6cfd1ba7e21add11a56ab994c9e17a8251a6c97d0a28fbb2c3373e,
AN19-rec-92992e411f4625fa600a,AN19.ENG.ef1,ENG,mace,ef1hw63 mace.WAV,ok,neɪs,n/e/ɪ/s,4,0.7551588863134384,0.785124716553288,c9d04055619d07467234d7858d9198d6858faa2a98542688bc95387adf6da563,
AN19-rec-8d005cb92ddb841bb974,AN19.ENG.ef1,ENG,main,ef1hw64 main.WAV,ok,meɪ̃n,m/e/ɪ̃/n,4,0.9305700212717056,0.7923809523809524,70a7cdd231917a82863bcefa5cd7edd75f42eeee68f84441a9fe78d130ae3ff8,
AN19-rec-185444f957c7ff00641f,AN19.ENG.ef1,ENG,moan,ef1hw65 moan.WAV,ok,moʊ̃n,m/o/ʊ̃/n,4,0.901621475815773,0.8533333333333334,4d7fdfc0cf6136976b048a76f13d9253343a041bfca7ad0137e5952b9f0c72d4,
AN19-rec-ded0482fc8fc4481e058,AN19.ENG.ef1,ENG,mum,ef1hw66 mum.WAV,ok,mana,m/a/n/a,4,0.7267012149095535,0.7546485260770975,e554bd53fdc6fb1d00ae00c607212021670bf7d382270b545634e22e2392e387,
AN19-rec-485e7d43527f4bebcec5,AN19.ENG.ef1,ENG,rim,ef1hw67 rim.WAV,ok,ɹɪ̃m,ɹ/ɪ̃/m,3,0.951893150806427,0.7604535147392291,64d7f626f89d806e7b08d574df03d00664ee5f23bc130804066a33207559a769,
AN19-rec-21e8875c9222f651de14,AN19.ENG.ef1,ENG,route,ef1hw68 route.WAV,ok,ɹaʊt,ɹ/a/ʊ/t,4,0.9450952112674713,0.7024036281179138,f0ea4d4410d802de8567e0445339e8ae69267f2eea797bed64fec1477f966a08,
AN19-rec-51167cd22b01bf15f7f2,AN19.ENG.ef1,ENG,wail,ef1hw69 wail.WAV,ok,weɪl,w/e/ɪ/l,4,0.8438437581062317,0.7285260770975057,8067bf81cf25452c2e7a3bb6407cc4f3bae19156ffeaf245cedf8a2c8bedc42b,
AN19-rec-98ee0d498f7036bf5617,AN19.ENG.ef1,ENG,hum,ef1hw70 hum.WAV,ok,ham,h/a/m,3,0.8389041423797607,0.6675736961451247,397a0c59155f32b06fb111e363dd129601933e628c80c3ce016a95b00318575b,
AN19-rec-72f8adf02917683f3448,AN19.ENG.ef1,ENG,sill,ef1hw71 sill.WAV,ok,sɪl,s/ɪ/l,3,0.7807103792826334,0.7807709750566894,909be609a61994eeefbe3857affc4fbc4a0e55c76ca495e1d3707d6dbe33ad48,
AN19-rec-7a7f488109ab07111fc5,AN19.ENG.ef1,ENG,beak,ef1hw72 beak.WAV,ok,pik,p/i/k,3,0.8088316520055135,0.5514739229024943,f52e0aaf5e931083ea0d2879feb712fe6b516b5ff250e1f4132490fe4f240667,
AN19-rec-0330eb6f756f49d60642,AN19.ENG.ef1,ENG,hag,ef1hw73 hag.WAV,ok,hæɡ,h/æ/ɡ,3,0.8037639260292053,0.7082086167800453,0e917c90799c1d8304e27dc72e3ef74ddd95a4b78ac36cfab2841e310379360d,
AN19-rec-e3b5f76d470883981ffb,AN19.ENG.ef1,ENG,wade,ef1hw74 wade.WAV,ok,weɪd,w/e/ɪ/d,4,0.8648746907711029,0.7807709750566894,19890b7938d2a089bfcf89125a178ba8ab074fe34984a6a673849596208f6aa4,
AN19-rec-9d6d33f66d295c13886e,AN19.ENG.ef1,ENG,weed,ef1hw75 weed.WAV,ok,wid,w/i/d,3,0.9401200612386068,0.6211337868480725,e538b2cf4621ce70ce25e97ee6b177e9f1802dba5af9c9273b60ee9ade432683,
AN19-rec-81d3103941e454c27161,AN19.ENG.ef2,ENG,was,ef2ew01 was.WAV,ok,wɑz,w/ɑ/z,3,0.9514278372128805,0.592108843537415,50b2f644c142e5ad1350a03dbd2f9817063bde7a52fafbcbf045db4639830de3,
AN19-rec-ccdf7c4bf02370028019,AN19.ENG.ef2,ENG,down,ef2ew02 down.WAV,ok,taʊ̃n,t/a/ʊ̃/n,4,0.8990415781736374,0.46439909297052157,72d078639c4c4c4bd11034e11c428d4841d843e18151eb583e9275d94f6b8677,
AN19-rec-ceaa9f20b064f193f1c7,AN19.ENG.ef2,ENG,work,ef2ew03 work.WAV,ok,wɜ˞k,w/ɜ˞/k,3,0.8512432972590128,0.44553287981859413,46677c4388aaf999da4b2cb27c475611a0a4c13a859b449fbc3530f5c07272f1,
AN19-rec-d5829f9e8ad87eb45512,AN19.ENG.ef2,ENG,long,ef2ew04 long.WAV,ok,lɔ̃ŋ,l/ɔ̃/ŋ,3,0.9932055473327637,0.4818140589569161,d2adfab2f9d5ecb34f6a6174c4ffbe7ac371724497fd9e742ce8cace11252fd6,
AN19-rec-0e9e76bcab7264953605,AN19.ENG.ef2,ENG,both,ef2ew05 both.WAV,ok,p,p,1,0.3626064658164978,0.3570068027210884,11ce6b01317227b1f5d5650d3ca2ed7ffde93931902d1b2d5766547ef167ff0c,
AN19-rec-b0d23d8c5adff663ac65,AN19.ENG.ef2,ENG,thought,ef2ew06 thought.WAV,ok,θɔt,θ/ɔ/t,3,0.8077806631724039,0.3657142857142857,f6dfbc23842cf70c4222632c44393f0dadf92f4bc1e1165d4618dceb3d4612ae,
AN19-rec-2b3e6cf277734847f828,AN19.ENG.ef2,ENG,does,ef2ew07 does.WAV,ok,tʌz,t/ʌ/z,3,0.7631727556387583,0.4600453514739229,948db5542aa8d74d4e839f49490e78fbb000c6410a99f757b5ae83897f3c7950,
AN19-rec-82f88c8259eb19dc7a44,AN19.ENG.ef2,ENG,put,ef2ew08 put.WAV,ok,pʰʊt,pʰ/ʊ/t,3,0.8610858122507731,0.3686167800453515,8cac35c7aae9108177968bbce5dd56ca1b9f914e22f05449689cb9871a2f9d48,
AN19-rec-fb1b812b813bb3460ea2,AN19.ENG.ef2,ENG,give,ef2ew09 give.WAV,ok,kɪv,k/ɪ/v,3,0.7917254765828451,0.4034467120181406,8ae6bb7c59283da5896ca644fa0e78ac56eb7d0923233e548b1047c15347e974,
AN19-rec-c018563c1182399efde5,AN19.ENG.ef2,ENG,young,ef2ew10 young.WAV,ok,ɑŋ,ɑ/ŋ,2,0.6952978074550629,0.46439909297052157,ec4764bc3b3c866cb76cbf5cd37ad046875e1b2f7e61a00bd4ef7c89a65d3744,
AN19-rec-1faf4ce3825d418da8a5,AN19.ENG.ef2,ENG,thing,ef2ew11 thing.WAV,ok,ŋ,ŋ,1,0.8398451805114746,0.39909297052154197,133574e9d2ba2cd9d6b34698a4cba7c124f6d7a38d6b00535f650076cfb5cd0a,
AN19-rec-75cd126a2dbbeca4df52,AN19.ENG.ef2,ENG,peace,ef2ew12 peace.WAV,ok,pʰis,pʰ/i/s,3,0.9260306557019552,0.43247165532879817,725392c3cd502e16e2b158d71daa07dc42430f53245c8372c33b35a3e1e95698,
AN19-rec-c8059c6b703c01435874,AN19.ENG.ef2,ENG,god,ef2ew13 god.WAV,ok,kd,k/d,2,0.9055550396442413,0.4614965986394558,dc40750dcac538e1e785b403eeb7ce001dcf0c38d9647f2aa124c0e9b5f02077,
AN19-rec-0a243f22f9cde94de798,AN19.ENG.ef2,ENG,five,ef2ew14 five.WAV,ok,,,0,,0.3947392290249433,2b49b7f288fc91de0f7cad2678ad5dcc6f0a9719f1caf8eabd1b518cc6f9e0df,
AN19-rec-3cdc9207a60df3743f00,AN19.ENG.ef2,ENG,gave,ef2ew15 gave.WAV,ok,ke,k/e,2,0.49230408668518066,0.39183673469387753,0fdd29fc4e0cfacbdef249ff9a9bfefb57585ae3661c58fe0dac992950d3d420,
AN19-rec-5756dbdbec45bd2bb5ee,AN19.ENG.ef2,ENG,death,ef2ew16 death.WAV,ok,tɛθ,t/ɛ/θ,3,0.8474127451578776,0.4121541950113379,57cef9857160912058c7d345c37032bdb5d234d9c442aa912574bd89073f92de,
AN19-rec-fba1e481514bcd2f5c1d,AN19.ENG.ef2,ENG,shall,ef2ew17 shall.WAV,ok,ʃa,ʃ/a,2,0.699927806854248,0.5340589569160997,f8c9e1e50ba62c7101614a11b86aa4a656ab9712826bb414e5d53eaba7feacb4,
AN19-rec-4eb4dcb45ca0a0061529,AN19.ENG.ef2,ENG,real,ef2ew18 real.WAV,ok,ɹil̴,ɹ/i/l̴,3,0.927893320719401,0.5050340136054422,9d685113b7d7392147809490a5c9191f9a73916baf6899b4dc1ebdf26e327f38,
AN19-rec-ee68014ce0fe9b2d8a1b,AN19.ENG.ef2,ENG,south,ef2ew19 south.WAV,ok,sa,s/a,2,0.38702021539211273,0.37732426303854877,5ea038bcc51f3cc1df347c2d59a0464267a378ba9993db69f2d7b05dac6e7608,
AN19-rec-f0bd71104d655da6b376,AN19.ENG.ef2,ENG,job,ef2ew20 job.WAV,ok,,,0,,0.47020408163265304,3d635f1b3baad93a73a25ca874bcb82432a0f566c87b68fe98c9b3e99b3373ae,
AN19-rec-5d6a150798a4c2e3ad65,AN19.ENG.ef2,ENG,love,ef2ew21 love.WAV,ok,lv,l/v,2,0.9460272789001465,0.46439909297052157,f1ef5b74b88f0fd03ce4d47b2e35d7365ce883bc683840a52308822b7d1fa538,
AN19-rec-174f6f9d9b428ad9dcc2,AN19.ENG.ef2,ENG,full,ef2ew22 full.WAV,ok,fɔɹ,f/ɔ/ɹ,3,0.6135204434394836,0.4614965986394558,97cdbbb5b15983a0262b36ff0c9925fc0f2b279cd2b7ed389d5c3977a01d5d04,
AN19-rec-908f313229a94719f7ce,AN19.ENG.ef2,ENG,wife,ef2ew23 wife.WAV,ok,waɪf,w/a/ɪ/f,4,0.9900966584682465,0.4963265306122449,3fbf3066381a2749ced6feb4f68fb953d1fc1b81acf731104ef1f6b3be741a4e,
AN19-rec-d3a9cb01a7eea12364e2,AN19.ENG.ef2,ENG,voice,ef2ew24 voice.WAV,ok,vɔɪs,v/ɔ/ɪ/s,4,0.96970134973526,0.5688888888888889,b82ad28af89ebf6a61fb3af83376b1d793ea0e17b8d857edac1f45ec2d35f1d3,
AN19-rec-cec0e46b17298bd6dfdc,AN19.ENG.ef2,ENG,girl,ef2ew25 girl.WAV,ok,kɜ˞l,k/ɜ˞/l,3,0.5465322633584341,0.4527891156462585,97146341a24566f01317976d9f221427a72c236adae87339cae708bac0efd09a,
AN19-rec-70f6dd9c58650c15bc9b,AN19.ENG.ef2,ENG,live,ef2ew26 live.WAV,ok,laɪv,l/a/ɪ/v,4,0.9677845984697342,0.46439909297052157,02d60df90775117ab473067a8101349c0312d1867a70d3746cebf3f1421decbe,
AN19-rec-356e6ad3f927b5489ed7,AN19.ENG.ef2,ENG,move,ef2ew27 move.WAV,ok,muv,m/u/v,3,0.994280993938446,0.5601814058956917,ed7ae7e3af61630dd6bb680dd2fa3a668cb4155dcd508314d059a3ab61b785b7,
AN19-rec-1081a48d7ba9bc384883,AN19.ENG.ef2,ENG,food,ef2ew28 food.WAV,ok,fud,f/u/d,3,0.9839731653531393,0.4992290249433107,be14867c96af1d0b840e50ef109941fd095aad14cfba7eeb801d63dfee18d54b,
AN19-rec-9db72a6e63e6fee16a3b,AN19.ENG.ef2,ENG,size,ef2ew29 size.WAV,ok,saɪz,s/a/ɪ/z,4,0.9630438089370728,0.6675736961451247,5b13ff1e12106d0d244033a98a30fce8a132cf5b2afbae487e8d77ee8cce10f1,
AN19-rec-acd8e0475f8d5ff35964,AN19.ENG.ef2,ENG,cause,ef2ew30 cause.WAV,ok,kʰaz,kʰ/a/z,3,0.6764837205410004,0.5834013605442177,6679a0436a1b9deead9567c2ec8acea4be54c872d1519f60d888d917ae4c0b9a,
AN19-rec-13c7b27646b3b2fbd762,AN19.ENG.ef2,ENG,wrong,ef2ew31 wrong.WAV,ok,ɹɔ̃ŋ,ɹ/ɔ̃/ŋ,3,0.9391258756319681,0.5543764172335601,afc0f0523f44c51cbbcf86bc2bf0e42ed987ba584e065a72a2f5b75969e6c959,
AN19-rec-8e01733e25fc77ea52f1,AN19.ENG.ef2,ENG,cheif,ef2ew32 cheif.WAV,ok,ʃif,ʃ/i/f,3,0.6751218438148499,0.43537414965986393,581a9ebeadc7dc5fb5433bfcf3df4b865c36e348a377e4efac9fde0ea1610782,
AN19-rec-93b8fe844c4196e14853,AN19.ENG.ef2,ENG,faith,ef2ew33 faith.WAV,ok,feɪθ,f/e/ɪ/θ,4,0.9180134236812592,0.39183673469387753,8ca0a3a8d5a6bc2492df8363027dac47fa312f90bc9ce99076c56048488e9049,
AN19-rec-cb142ce254049e5089e1,AN19.ENG.ef2,ENG,pool,ef2ew34 pool.WAV,ok,pʰul,pʰ/u/l,3,0.8417168060938517,0.4818140589569161,68939aeaf29443f3e7afb238b61fec64acf4bffadce1e2605836f19d5e6ec07c,
AN19-rec-e332ea78189206760c8d,AN19.ENG.ef2,ENG,deep,ef2ew35 deep.WAV,ok,dip,d/i/p,3,0.8193995157877604,0.38893424036281177,0eb4811566f02127e5c681c27290c020664f57e8fa04a235bfbed8715c60b11a,
AN19-rec-9fa4309ca591ced07eec,AN19.ENG.ef2,ENG,firm,ef2ew36 firm.WAV,ok,fɜ˞m,f/ɜ˞/m,3,0.7936999797821045,0.4963265306122449,c2d733ed49932de4e0ddcf3d9d8e3c93e4546f26534607ca7f52b3c731a9286e,
AN19-rec-a54584200fc3fa559ee2,AN19.ENG.ef2,ENG,serve,ef2ew37 serve.WAV,ok,sɜ˞,s/ɜ˞,2,0.8246803283691406,0.603718820861678,3aeef9b220d791c2523294e9509bf66683c6e054c75b60961b18066931dcfe68,
AN19-rec-cdbebb0db9f04d438f7d,AN19.ENG.ef2,ENG,reach,ef2ew38 reach.WAV,ok,ɹitʃ,ɹ/i/t/ʃ,4,0.9700793027877808,0.5979138321995465,82d05eda61512edac2973cafa991363e94097cdd3bc64069a1b9777933cc885d,
AN19-rec-cfc894b74a95f05bdbf6,AN19.ENG.ef2,ENG,mouth,ef2ew39 mouth.WAV,ok,maʊθ,m/a/ʊ/θ,4,0.8804671913385391,0.38893424036281177,a30f83a914087eddf51551cacc60acf110c32d4edd9823e8373fb8e064c11334,
AN19-rec-badf0646acd4d1031d60,AN19.ENG.ef2,ENG,teeth,ef2ew40 teeth.WAV,ok,tʰ,tʰ,1,0.5841288566589355,0.3178231292517007,ab923ef7f6d2c116c120dd44d1b56930dbc4b24f16a073fa381554a667fac000,
AN19-rec-b7c4f6bb31e23e2d7dab,AN19.ENG.ef2,ENG,gas,ef2ew41 gas.WAV,ok,kæs,k/æ/s,3,0.9185763597488403,0.592108843537415,e81c9015addba6cb9eb15e9d88344755d08a7f4fc46c26c3697ce91a943436e0,
AN19-rec-56af92de4a8cf7a2723e,AN19.ENG.ef2,ENG,jack,ef2ew42 jack.WAV,ok,tʒæk,t/ʒ/æ/k,4,0.8068182319402695,0.5079365079365079,8a1f87a8569441a0685c46aed99c17fe4a9ef66bc4562c340da9a4fb0a938041,
AN19-rec-8a5e10ba03147fb8e6af,AN19.ENG.ef2,ENG,check,ef2ew43 check.WAV,ok,tʰʃɛk,tʰ/ʃ/ɛ/k,4,0.7059568986296654,0.42376417233560093,01ce5aa1467c5a47a680d1e44b141be3e9ae752c328dc2ce505346e400071163,
AN19-rec-925b615e6dc204f35fde,AN19.ENG.ef2,ENG,king,ef2ew44 king.WAV,ok,kʰɪ̃ŋ,kʰ/ɪ̃/ŋ,3,0.9465794563293457,0.5268027210884354,f1d0345a46e01f1c5cbd545ca3ba442d93e9deb42fe494063df528ff57e41745,
AN19-rec-31a23aaca680f25e2c14,AN19.ENG.ef2,ENG,shape,ef2ew45 shape.WAV,ok,ʃeɪp,ʃ/e/ɪ/p,4,0.9627633839845657,0.4905215419501134,aa2b0e7b78b4b9c323ed991f26a2f10990ee705c0b23a9dbb1bdb7e21c0522d0,
AN19-rec-8dc9373229f6b101c92b,AN19.ENG.ef2,ENG,learn,ef2ew46 learn.WAV,ok,lɜ˞n,l/ɜ˞/n,3,0.9498622020085653,0.5630839002267574,b417e7bcb60be9957e11305bd97ab53a9abc341cdf26046708d50be25dded8bf,
AN19-rec-e515d5388f2be2213ab7,AN19.ENG.ef2,ENG,ship,ef2ew47 ship.WAV,ok,ʃɪp,ʃ/ɪ/p,3,0.9792125423749288,0.43537414965986393,5f8aae07cad4e729e6c64a75d8c23f0bc6ca4b31f4eeefb1b9ecd494ee446968,
AN19-rec-bff48a5f0409f7a76547,AN19.ENG.ef2,ENG,neck,ef2ew48 neck.WAV,ok,nɛk,n/ɛ/k,3,0.7428089578946432,0.39183673469387753,ed3eea2710033fc5c3fd032fc06c2ce710257f005e9a7ae91abc314dcdf5fb61,
AN19-rec-215017f1f2e5fca03173,AN19.ENG.ef2,ENG,watch,ef2ew49 watch.WAV,ok,wɑtʃ,w/ɑ/t/ʃ,4,0.9105704724788666,0.5950113378684807,c76d544caec3ae4c0711604dfe6e2ac43484fb026314cf05c43f89c7339c9371,
AN19-rec-1e7d17c7060193e5266a,AN19.ENG.ef2,ENG,judge,ef2ew50 judge.WAV,ok,td͡ʒədʒ,t/d͡ʒ/ə/d/ʒ,5,0.635889595746994,0.4963265306122449,1e06daac8fa522bfcb068d198189f4a8f1b64bcff03a2655bea7e4ba166d981c,
AN19-rec-b1a8a07577223df7bc93,AN19.ENG.ef2,ENG,dog,ef2ew51 dog.WAV,ok,tɡ,t/ɡ,2,0.7734765708446503,0.45859410430839004,8b64eced831eeca94dde2a675f8361a14a9a4e0f78a1aa86b603377b9972359c,
