dataset_id,feature_key,scope,fold,model_id,n_rows,predictor_oof_total_trials,predictor_oof_total_log_loss,M_predictor,layer,measure,variant,selection_stratum,result_source,M_condition,M_joint,predictor_beyond_condition_oof_gain,condition_beyond_predictor_oof_gain
AN19,cnn_3::overall_order_sensitive,oof_all,,M_predictor,5760.0,5760,3973.12426714401,0.68977851860139,cnn_3,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_3::within_token_word,oof_all,,M_predictor,5760.0,5760,3975.49451440259,0.690190019861561,cnn_3,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_3::within_type_word,oof_all,,M_predictor,5760.0,5760,3979.23023302402,0.690838582122225,cnn_3,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_4::between_type_word,oof_all,,M_predictor,5760.0,5760,3977.59568358905,0.690554806178655,cnn_4,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_4::mean_dissimilarity_word,oof_all,,M_predictor,5760.0,5760,3976.61508846861,0.690384563970245,cnn_4,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_4::order_word,oof_all,,M_predictor,5760.0,5760,3979.6183897076,0.690905970435347,cnn_4,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_4::overall,oof_all,,M_predictor,5760.0,5760,3974.73205515974,0.690057648465232,cnn_4,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_4::overall_order_sensitive,oof_all,,M_predictor,5760.0,5760,3978.38917713478,0.690692565474789,cnn_4,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_4::within_token_word,oof_all,,M_predictor,5760.0,5760,3979.13078775233,0.690821317318113,cnn_4,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_4::within_type_word,oof_all,,M_predictor,5760.0,5760,3976.96927789006,0.690446055189246,cnn_4,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_5::between_type_word,oof_all,,M_predictor,5760.0,5760,3978.09455132148,0.690641415159979,cnn_5,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_5::mean_dissimilarity_word,oof_all,,M_predictor,5760.0,5760,3976.0430528184,0.690285252225416,cnn_5,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_5::order_word,oof_all,,M_predictor,5760.0,5760,3975.78746517196,0.690240879370131,cnn_5,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_5::overall,oof_all,,M_predictor,5760.0,5760,3976.8564687176,0.690426470263472,cnn_5,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_5::overall_order_sensitive,oof_all,,M_predictor,5760.0,5760,3975.40305669365,0.690174141787092,cnn_5,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_5::within_token_word,oof_all,,M_predictor,5760.0,5760,3977.79873034766,0.690590057352024,cnn_5,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_5::within_type_word,oof_all,,M_predictor,5760.0,5760,3976.04088735972,0.690284876277729,cnn_5,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_6::between_type_word,oof_all,,M_predictor,5760.0,5760,3978.75992972095,0.69075693224322,cnn_6,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_6::mean_dissimilarity_word,oof_all,,M_predictor,5760.0,5760,3974.7691064939,0.690064080988525,cnn_6,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_6::order_word,oof_all,,M_predictor,5760.0,5760,3979.1643437079,0.690827143004843,cnn_6,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_6::overall,oof_all,,M_predictor,5760.0,5760,3975.1676462335,0.690133271915539,cnn_6,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_6::overall_order_sensitive,oof_all,,M_predictor,5760.0,5760,3978.92901212983,0.690786286828096,cnn_6,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_6::within_token_word,oof_all,,M_predictor,5760.0,5760,3978.69121579885,0.690745002742857,cnn_6,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,cnn_6::within_type_word,oof_all,,M_predictor,5760.0,5760,3974.83904030287,0.690076222274803,cnn_6,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_0::between_type_word,oof_all,,M_predictor,5760.0,5760,3979.78631827199,0.690935124699999,tr_0,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_0::mean_dissimilarity_word,oof_all,,M_predictor,5760.0,5760,3976.18873921891,0.690310545003283,tr_0,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_0::order_word,oof_all,,M_predictor,5760.0,5760,3978.08972625144,0.690640577474209,tr_0,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_0::overall,oof_all,,M_predictor,5760.0,5760,3975.57937328546,0.690204752306504,tr_0,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_0::overall_order_sensitive,oof_all,,M_predictor,5760.0,5760,3977.15672903758,0.690478598791246,tr_0,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_0::within_token_word,oof_all,,M_predictor,5760.0,5760,3974.50711324914,0.690018596050198,tr_0,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_0::within_type_word,oof_all,,M_predictor,5760.0,5760,3976.71040718312,0.69040111235818,tr_0,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_10::between_type_word,oof_all,,M_predictor,5760.0,5760,3976.87076359366,0.690428952012788,tr_10,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_10::mean_dissimilarity_word,oof_all,,M_predictor,5760.0,5760,3974.53818830593,0.690023991025336,tr_10,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_10::order_word,oof_all,,M_predictor,5760.0,5760,3974.76055736516,0.690062596764784,tr_10,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_10::overall,oof_all,,M_predictor,5760.0,5760,3973.81327859242,0.689898138644517,tr_10,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_10::overall_order_sensitive,oof_all,,M_predictor,5760.0,5760,3974.39910614408,0.689999844816681,tr_10,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_10::within_token_word,oof_all,,M_predictor,5760.0,5760,3974.80505371285,0.690070321825148,tr_10,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_10::within_type_word,oof_all,,M_predictor,5760.0,5760,3974.89888850702,0.690086612588024,tr_10,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_12::between_type_word,oof_all,,M_predictor,5760.0,5760,3978.1761081853,0.690655574337725,tr_12,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_12::mean_dissimilarity_word,oof_all,,M_predictor,5760.0,5760,3975.11054159858,0.690123357916421,tr_12,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_12::order_word,oof_all,,M_predictor,5760.0,5760,3976.05625894558,0.690287544955829,tr_12,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_12::overall,oof_all,,M_predictor,5760.0,5760,3974.85271198306,0.690078595830393,tr_12,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_12::overall_order_sensitive,oof_all,,M_predictor,5760.0,5760,3974.89505379184,0.690085946838862,tr_12,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_12::within_token_word,oof_all,,M_predictor,5760.0,5760,3975.58717553265,0.690206106863308,tr_12,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_12::within_type_word,oof_all,,M_predictor,5760.0,5760,3977.78322473857,0.690587365406003,tr_12,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_14::between_type_word,oof_all,,M_predictor,5760.0,5760,3978.1220686312,0.690646192470694,tr_14,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_14::mean_dissimilarity_word,oof_all,,M_predictor,5760.0,5760,3976.04152132312,0.690284986340819,tr_14,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_14::order_word,oof_all,,M_predictor,5760.0,5760,3975.84269493909,0.69025046787137,tr_14,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_14::overall,oof_all,,M_predictor,5760.0,5760,3973.86856032644,0.689907736167785,tr_14,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_14::overall_order_sensitive,oof_all,,M_predictor,5760.0,5760,3974.94293513656,0.69009425957232,tr_14,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_14::within_token_word,oof_all,,M_predictor,5760.0,5760,3975.67954031292,0.690222142415437,tr_14,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_14::within_type_word,oof_all,,M_predictor,5760.0,5760,3978.30701264627,0.690678300806644,tr_14,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_16::between_type_word,oof_all,,M_predictor,5760.0,5760,3978.27715010134,0.690673116337038,tr_16,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_16::mean_dissimilarity_word,oof_all,,M_predictor,5760.0,5760,3976.94422912569,0.690441706445433,tr_16,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_16::order_word,oof_all,,M_predictor,5760.0,5760,3976.60893168605,0.690383495084383,tr_16,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_16::overall,oof_all,,M_predictor,5760.0,5760,3974.91760936276,0.69008986273659,tr_16,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_16::overall_order_sensitive,oof_all,,M_predictor,5760.0,5760,3975.39139902621,0.690172117886495,tr_16,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_16::within_token_word,oof_all,,M_predictor,5760.0,5760,3975.80147239351,0.690243311179428,tr_16,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_16::within_type_word,oof_all,,M_predictor,5760.0,5760,3977.86681992453,0.690601878459119,tr_16,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_18::between_type_word,oof_all,,M_predictor,5760.0,5760,3978.23723644473,0.690666186882765,tr_18,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_18::mean_dissimilarity_word,oof_all,,M_predictor,5760.0,5760,3976.5411600553,0.690371729176267,tr_18,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_18::order_word,oof_all,,M_predictor,5760.0,5760,3975.74131975136,0.690232868012389,tr_18,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_18::overall,oof_all,,M_predictor,5760.0,5760,3974.56287607046,0.690028277095565,tr_18,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_18::overall_order_sensitive,oof_all,,M_predictor,5760.0,5760,3975.49333167799,0.690189814527429,tr_18,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_18::within_token_word,oof_all,,M_predictor,5760.0,5760,3976.91429760641,0.690436510001113,tr_18,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_18::within_type_word,oof_all,,M_predictor,5760.0,5760,3977.72573885978,0.690577385218711,tr_18,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_20::between_type_word,oof_all,,M_predictor,5760.0,5760,3977.65547886013,0.690565187302106,tr_20,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_20::mean_dissimilarity_word,oof_all,,M_predictor,5760.0,5760,3976.19157361364,0.690311037085702,tr_20,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_20::order_word,oof_all,,M_predictor,5760.0,5760,3975.99942194755,0.690277677421449,tr_20,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_20::overall,oof_all,,M_predictor,5760.0,5760,3974.78864800226,0.690067473611503,tr_20,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_20::overall_order_sensitive,oof_all,,M_predictor,5760.0,5760,3975.75118981313,0.690234581564779,tr_20,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_20::within_token_word,oof_all,,M_predictor,5760.0,5760,3976.07295485206,0.690290443550705,tr_20,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_20::within_type_word,oof_all,,M_predictor,5760.0,5760,3976.47072487117,0.690359500845689,tr_20,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_22::between_type_word,oof_all,,M_predictor,5760.0,5760,3978.49611237107,0.690711130619977,tr_22,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_22::mean_dissimilarity_word,oof_all,,M_predictor,5760.0,5760,3975.36781037359,0.690168022634304,tr_22,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_22::order_word,oof_all,,M_predictor,5760.0,5760,3975.25811682447,0.690148978615359,tr_22,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_22::overall,oof_all,,M_predictor,5760.0,5760,3975.43034621383,0.690178879551012,tr_22,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_22::overall_order_sensitive,oof_all,,M_predictor,5760.0,5760,3974.79234248569,0.690068115014877,tr_22,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_22::within_token_word,oof_all,,M_predictor,5760.0,5760,3976.895631005,0.690433269271702,tr_22,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_22::within_type_word,oof_all,,M_predictor,5760.0,5760,3975.39255635888,0.690172318812305,tr_22,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_24::between_type_word,oof_all,,M_predictor,5760.0,5760,3978.08334353642,0.690639469363961,tr_24,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_24::mean_dissimilarity_word,oof_all,,M_predictor,5760.0,5760,3976.30908395761,0.690331438187085,tr_24,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_24::order_word,oof_all,,M_predictor,5760.0,5760,3974.07460114117,0.689943507142563,tr_24,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_24::overall,oof_all,,M_predictor,5760.0,5760,3978.65050817429,0.690737935446926,tr_24,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_24::overall_order_sensitive,oof_all,,M_predictor,5760.0,5760,3974.35452114999,0.689992104366317,tr_24,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_24::within_token_word,oof_all,,M_predictor,5760.0,5760,3976.9272635922,0.690438761040312,tr_24,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_24::within_type_word,oof_all,,M_predictor,5760.0,5760,3976.95923265936,0.690444311225583,tr_24,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_2::between_type_word,oof_all,,M_predictor,5760.0,5760,3977.79278718155,0.690589025552352,tr_2,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_2::mean_dissimilarity_word,oof_all,,M_predictor,5760.0,5760,3975.28237070483,0.690153189358477,tr_2,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
AN19,tr_2::order_word,oof_all,,M_predictor,5760.0,5760,3974.77383522857,0.690064901949405,tr_2,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
