dataset_id,source,layer,scope,family,mean_z,ci_low,ci_high,n_folds,model_variant,measure
AN19,,tr_16,historical_test_fold_refit,HVE,0.6840693923374532,-0.10453772874933653,1.5275564592484372,3,ft,between_type_word
AN19,,tr_18,historical_test_fold_refit,HVE,0.7030111161081193,-0.0627232735150258,1.4986895804953817,3,ft,between_type_word
AN19,,tr_2,historical_test_fold_refit,HVE,0.20091045664807336,-0.49466869689420556,1.0377227385827517,3,ft,between_type_word
AN19,,tr_20,historical_test_fold_refit,HVE,0.7111712633200648,0.10853641743713127,1.325800289989192,3,ft,between_type_word
AN19,,tr_22,historical_test_fold_refit,HVE,0.675706805448533,0.045173396182686926,1.3179044499839732,3,ft,between_type_word
AN19,,tr_24,historical_test_fold_refit,HVE,-0.09575145869971467,-0.4854245255480162,0.3968706705095993,3,ft,between_type_word
AN19,,tr_4,historical_test_fold_refit,HVE,0.254731313877369,-0.43989154987943446,1.1184331779495003,3,ft,between_type_word
AN19,,tr_6,historical_test_fold_refit,HVE,0.235734941609565,-0.4697800217960943,1.1347101108276305,3,ft,between_type_word
AN19,,tr_8,historical_test_fold_refit,HVE,0.2798020720343182,-0.2813226134123602,0.9672084323205372,3,ft,between_type_word
AN19,,cnn_2,historical_test_fold_refit,HVE,-0.6948685657189273,-1.1922751539462366,-0.1762383856512916,3,ft,mean_dissimilarity_word
AN19,,cnn_3,historical_test_fold_refit,HVE,-0.7256494341070431,-1.1324565794392782,-0.2062363009976389,3,ft,mean_dissimilarity_word
AN19,,cnn_4,historical_test_fold_refit,HVE,-0.5155530898040769,-1.2095514269712537,0.1423128305494184,3,ft,mean_dissimilarity_word
AN19,,cnn_5,historical_test_fold_refit,HVE,-0.46673329816105236,-0.955868856047783,0.039165761921206584,3,ft,mean_dissimilarity_word
AN19,,cnn_6,historical_test_fold_refit,HVE,-0.6385269707592377,-1.419267129003792,0.025891391073480752,3,ft,mean_dissimilarity_word
AN19,,tr_0,historical_test_fold_refit,HVE,-0.20580687818986199,-0.5368712537742868,0.08473999975149898,3,ft,mean_dissimilarity_word
AN19,,tr_10,historical_test_fold_refit,HVE,-0.8553602217149989,-1.883648339448767,-0.02057458071589574,3,ft,mean_dissimilarity_word
AN19,,tr_12,historical_test_fold_refit,HVE,-0.7950365050180676,-1.723026782479768,-0.034698369615218175,3,ft,mean_dissimilarity_word
AN19,,tr_14,historical_test_fold_refit,HVE,-0.7465086074619763,-1.7478914466028275,0.07799880406083999,3,ft,mean_dissimilarity_word
AN19,,tr_16,historical_test_fold_refit,HVE,-0.7369316248413108,-1.619944850650491,0.041820518560331615,3,ft,mean_dissimilarity_word
AN19,,tr_18,historical_test_fold_refit,HVE,-0.7374944216213191,-1.6771457458364447,0.06073222487764423,3,ft,mean_dissimilarity_word
AN19,,tr_2,historical_test_fold_refit,HVE,-0.6240042089079603,-0.9430106649726896,-0.2362259928047543,3,ft,mean_dissimilarity_word
AN19,,tr_20,historical_test_fold_refit,HVE,-0.7569713798407093,-1.6337433755010273,-0.005092124317985905,3,ft,mean_dissimilarity_word
AN19,,tr_22,historical_test_fold_refit,HVE,-0.7556734865617126,-1.5727390474868876,-0.06967963753797767,3,ft,mean_dissimilarity_word
AN19,,tr_24,historical_test_fold_refit,HVE,-0.6952635027538068,-1.5483951241835348,0.002758355266898542,3,ft,mean_dissimilarity_word
AN19,,tr_4,historical_test_fold_refit,HVE,-0.6732272212187925,-1.1599468431837112,-0.14068408113020267,3,ft,mean_dissimilarity_word
AN19,,tr_6,historical_test_fold_refit,HVE,-0.8149315510389821,-1.6881470693976548,-0.06964116097778458,3,ft,mean_dissimilarity_word
AN19,,tr_8,historical_test_fold_refit,HVE,-0.8073544553910613,-1.7079560054685885,-0.08111900895961185,3,ft,mean_dissimilarity_word
AN19,,cnn_2,historical_test_fold_refit,HVE,0.06400923967705334,-0.15951101929113295,0.24625445378210334,3,ft,order_word
AN19,,cnn_3,historical_test_fold_refit,HVE,0.19391252949095036,-0.18658145623838637,0.5072622301845974,3,ft,order_word
AN19,,cnn_4,historical_test_fold_refit,HVE,0.3903608888235721,-0.03328572320267946,0.9384674401508161,3,ft,order_word
AN19,,cnn_5,historical_test_fold_refit,HVE,0.4315160165548882,0.002510183715041865,0.9290929707255519,3,ft,order_word
AN19,,cnn_6,historical_test_fold_refit,HVE,0.4083054012375725,-0.027974391799088345,0.9371513423428633,3,ft,order_word
AN19,,tr_0,historical_test_fold_refit,HVE,0.42876647312152244,0.09730634746602528,0.717826324767158,3,ft,order_word
AN19,,tr_10,historical_test_fold_refit,HVE,0.6403787604894585,0.05109011589951591,1.2814580038711811,3,ft,order_word
AN19,,tr_12,historical_test_fold_refit,HVE,0.574854221481069,-0.03490924892059271,1.1979544316564936,3,ft,order_word
AN19,,tr_14,historical_test_fold_refit,HVE,0.045616103351897336,-0.1526470518055622,0.19321301026444013,3,ft,order_word
AN19,,tr_16,historical_test_fold_refit,HVE,0.6324404413983847,0.03152226601118856,1.198888761872786,3,ft,order_word
AN19,,tr_18,historical_test_fold_refit,HVE,0.7161606294224238,0.1142267264094327,1.2941704531178546,3,ft,order_word
AN19,,tr_2,historical_test_fold_refit,HVE,0.9146824159568557,0.10824193240491735,1.8240755862785,3,ft,order_word
AN19,,tr_20,historical_test_fold_refit,HVE,0.735607922546711,0.1817955800672288,1.219122116056783,3,ft,order_word
AN19,,tr_22,historical_test_fold_refit,HVE,0.3181141430032293,0.021436330255499694,0.6311592955548161,3,ft,order_word
AN19,,tr_24,historical_test_fold_refit,HVE,0.5336912276007639,0.06410334507782378,1.07714549108419,3,ft,order_word
AN19,,tr_4,historical_test_fold_refit,HVE,0.6263360754743257,-0.08631232962251603,1.4302617000373414,3,ft,order_word
AN19,,tr_6,historical_test_fold_refit,HVE,0.6904267355051191,0.14142975974071328,1.1434735822998299,3,ft,order_word
AN19,,tr_8,historical_test_fold_refit,HVE,0.7912972386214671,0.057737650010110275,1.5111182490919348,3,ft,order_word
AN19,,cnn_2,historical_test_fold_refit,HVE,-0.008431704727402326,-0.3242404445355899,0.3769985214635746,3,ft,overall
AN19,,cnn_3,historical_test_fold_refit,HVE,-0.19402508019423434,-0.512972047739306,0.14269052233303153,3,ft,overall
AN19,,cnn_4,historical_test_fold_refit,HVE,-0.10729174428194382,-0.18577208926171201,-0.032204881993755215,3,ft,overall
AN19,,cnn_5,historical_test_fold_refit,HVE,0.27180233138500415,-0.12674861441350643,0.7796139399264116,3,ft,overall
AN19,,cnn_6,historical_test_fold_refit,HVE,-0.23386297679116766,-0.48037462903705297,0.06896864038283053,3,ft,overall
AN19,,tr_0,historical_test_fold_refit,HVE,-0.23332890201449497,-0.33551093420085015,-0.15286017729747833,3,ft,overall
AN19,,tr_10,historical_test_fold_refit,HVE,-0.5281472891841433,-1.0865102776906286,-0.11009146765443502,3,ft,overall
AN19,,tr_12,historical_test_fold_refit,HVE,-0.6104077589537958,-1.394308517409018,-0.028580385814336647,3,ft,overall
AN19,,tr_14,historical_test_fold_refit,HVE,-0.733888893323751,-1.5492285422401895,-0.09291930861799576,3,ft,overall
AN19,,tr_16,historical_test_fold_refit,HVE,-0.3541992999309496,-0.7137221681765102,-0.07927890626223145,3,ft,overall
AN19,,tr_18,historical_test_fold_refit,HVE,-0.4711620218133945,-1.187786861090572,0.060260213444878565,3,ft,overall
AN19,,tr_2,historical_test_fold_refit,HVE,-0.71670296507907,-1.0461925921609607,-0.3759873239693243,3,ft,overall
AN19,,tr_20,historical_test_fold_refit,HVE,-0.3624319977484767,-1.1809005017782008,0.2715761216139478,3,ft,overall
AN19,,tr_22,historical_test_fold_refit,HVE,-0.45142563472966435,-1.4823483949355825,0.32462100564779756,3,ft,overall
AN19,,tr_24,historical_test_fold_refit,HVE,-0.5719284322822417,-0.9876028087808388,-0.19637999616417315,3,ft,overall
AN19,,tr_4,historical_test_fold_refit,HVE,-0.839597273180376,-1.3955199710813289,-0.33807452531510773,3,ft,overall
AN19,,tr_6,historical_test_fold_refit,HVE,-0.21895921535028603,-0.40978869378522753,-0.003498263288054866,3,ft,overall
AN19,,tr_8,historical_test_fold_refit,HVE,-0.41766494119336706,-0.78863486817393,-0.13503913980482954,3,ft,overall
AN19,,cnn_2,historical_test_fold_refit,HVE,-0.4291640224964657,-0.9519801830827965,-0.02676541331373642,3,ft,within_token_word
AN19,,cnn_3,historical_test_fold_refit,HVE,-0.3864114890499612,-1.1514697598446102,0.2525092480003328,3,ft,within_token_word
AN19,,cnn_4,historical_test_fold_refit,HVE,0.07323437892073277,-0.19977320799092016,0.38046596066816485,3,ft,within_token_word
AN19,,cnn_5,historical_test_fold_refit,HVE,0.3680975839319636,8.845215551728236e-05,0.6412203614263473,3,ft,within_token_word
AN19,,cnn_6,historical_test_fold_refit,HVE,0.1440674657604776,-0.5256750823447714,0.9472313488132864,3,ft,within_token_word
AN19,,tr_0,historical_test_fold_refit,HVE,-0.3527582960277516,-0.9025651964685208,0.07003012955928938,3,ft,within_token_word
AN19,,tr_10,historical_test_fold_refit,HVE,-0.7043651781687882,-1.8225291729654824,0.15448803206120193,3,ft,within_token_word
AN19,,tr_12,historical_test_fold_refit,HVE,-0.7809468418848452,-1.8237814519776798,0.08939037349508744,3,ft,within_token_word
AN19,,tr_14,historical_test_fold_refit,HVE,-0.8075040615646093,-1.8538286865025742,0.05901705732064618,3,ft,within_token_word
AN19,,tr_16,historical_test_fold_refit,HVE,-0.6856678080277433,-1.7511378765706533,0.1808104881832005,3,ft,within_token_word
AN19,,tr_18,historical_test_fold_refit,HVE,-0.6455782094475039,-1.729319716962419,0.24455024951806853,3,ft,within_token_word
AN19,,tr_2,historical_test_fold_refit,HVE,-0.8345747181767647,-1.8689612324408056,-0.005540930108898383,3,ft,within_token_word
AN19,,tr_20,historical_test_fold_refit,HVE,-0.6415910335561573,-1.7233731663650473,0.23077104315082786,3,ft,within_token_word
AN19,,tr_22,historical_test_fold_refit,HVE,-0.5598201036556613,-1.6419986861325047,0.32227407108676065,3,ft,within_token_word
AN19,,tr_24,historical_test_fold_refit,HVE,-0.5389576410919709,-0.9494952518565818,-0.10416321545841738,3,ft,within_token_word
AN19,,tr_4,historical_test_fold_refit,HVE,-0.8815393102335736,-1.884385321605119,-0.04334453001260285,3,ft,within_token_word
AN19,,tr_6,historical_test_fold_refit,HVE,-0.26641547785452335,-0.7345085195204477,0.17286983466605432,3,ft,within_token_word
AN19,,tr_8,historical_test_fold_refit,HVE,-0.5371672088634012,-1.2951948092251133,0.025096985850611094,3,ft,within_token_word
AN19,,cnn_2,historical_test_fold_refit,HVE,-0.5006696080075398,-0.9839157124129669,-0.04434831852226955,3,ft,within_type_word
AN19,,cnn_3,historical_test_fold_refit,HVE,-0.5702507603333024,-1.1484212055076637,-0.0983948588184474,3,ft,within_type_word
AN19,,cnn_4,historical_test_fold_refit,HVE,-0.357618858528193,-0.8584040773978713,0.1528976803864908,3,ft,within_type_word
AN19,,cnn_5,historical_test_fold_refit,HVE,-0.22992848259677667,-0.4797891877566358,0.03594313126915813,3,ft,within_type_word
AN19,,cnn_6,historical_test_fold_refit,HVE,-0.463825462856101,-1.0113226459002318,0.027512367396329448,3,ft,within_type_word
AN19,,tr_0,historical_test_fold_refit,HVE,0.12158828079571665,-0.4985324579487542,0.8543682056731401,3,ft,within_type_word
AN19,,tr_10,historical_test_fold_refit,HVE,0.030442674264216735,-0.12319664409488033,0.16243349101387994,3,ft,within_type_word
AN19,,tr_12,historical_test_fold_refit,HVE,-0.3913410699895465,-0.6798446311760786,-0.10261617509045926,3,ft,within_type_word
AN19,,tr_14,historical_test_fold_refit,HVE,-0.048643843171875666,-0.2675337077695926,0.17787102821677878,3,ft,within_type_word
AN19,,tr_16,historical_test_fold_refit,HVE,-0.13542343235020568,-0.3383211422179574,0.12847452621874636,3,ft,within_type_word
AN19,,tr_18,historical_test_fold_refit,HVE,-0.35834928216575374,-0.8812521186670678,0.13476048481687067,3,ft,within_type_word
AN19,,tr_2,historical_test_fold_refit,HVE,-0.311368569571357,-0.6633829163614448,-0.04136803871311862,3,ft,within_type_word
AN19,,tr_20,historical_test_fold_refit,HVE,-0.21431976181843201,-0.4835132524247973,0.030230974796816665,3,ft,within_type_word
AN19,,tr_22,historical_test_fold_refit,HVE,-0.2602347461894487,-0.31494114214591096,-0.20740388898236045,3,ft,within_type_word
AN19,,tr_24,historical_test_fold_refit,HVE,-0.32870168754436,-1.1432297781209946,0.284852891797269,3,ft,within_type_word
AN19,,tr_4,historical_test_fold_refit,HVE,-0.2940242207613613,-0.6989760538668439,0.057363764215848254,3,ft,within_type_word
AN19,,tr_6,historical_test_fold_refit,HVE,-0.16943775900371447,-0.3994208175249213,0.015324315768392344,3,ft,within_type_word
AN19,,tr_8,historical_test_fold_refit,HVE,-0.564298724766761,-1.0532760975900681,-0.006172155058707621,3,ft,within_type_word
B23,,cnn_2,historical_test_fold_refit,HVE,3.739748275868493,1.7941914968695616,5.21848028807193,3,base,between_type_phoneme
B23,,cnn_3,historical_test_fold_refit,HVE,1.2899261162856785,-2.0362287745520495,5.084338714311996,3,base,between_type_phoneme
B23,,cnn_4,historical_test_fold_refit,HVE,2.026178346114213,-0.36141974004154487,4.696259124052617,3,base,between_type_phoneme
B23,,cnn_5,historical_test_fold_refit,HVE,1.71319504271317,-0.8234114910302779,4.340776029863701,3,base,between_type_phoneme
B23,,cnn_6,historical_test_fold_refit,HVE,1.7826484744834632,-0.7313295364399774,4.403928489828525,3,base,between_type_phoneme
B23,,tr_0,historical_test_fold_refit,HVE,2.1284506075800897,-0.8353697735196376,4.7463753539502305,3,base,between_type_phoneme
B23,,tr_10,historical_test_fold_refit,HVE,4.631432384957553,2.2969066637491458,7.7187265011440775,3,base,between_type_phoneme
B23,,tr_12,historical_test_fold_refit,HVE,3.182515146009054,-0.520699110487087,7.775287454806117,3,base,between_type_phoneme
B23,,tr_14,historical_test_fold_refit,HVE,3.5944026876935253,0.08479600765854431,7.928572614986026,3,base,between_type_phoneme
B23,,tr_16,historical_test_fold_refit,HVE,3.776090632316984,0.8715012424419212,7.545187824550128,3,base,between_type_phoneme
B23,,tr_18,historical_test_fold_refit,HVE,3.3477886367639633,-0.44185286977312516,7.891684622981279,3,base,between_type_phoneme
B23,,tr_2,historical_test_fold_refit,HVE,1.9424559373010168,-1.4964277036436309,5.45388310623856,3,base,between_type_phoneme
B23,,tr_20,historical_test_fold_refit,HVE,4.077364750334567,1.1872798610198403,7.83983738640994,3,base,between_type_phoneme
B23,,tr_22,historical_test_fold_refit,HVE,4.3346384484869045,1.11437969939255,8.108864921144896,3,base,between_type_phoneme
B23,,tr_24,historical_test_fold_refit,HVE,3.68858271479388,-0.05326478755826869,7.371188487521504,3,base,between_type_phoneme
B23,,tr_4,historical_test_fold_refit,HVE,3.2207682587545725,0.04716325195750857,7.490363501110758,3,base,between_type_phoneme
B23,,tr_6,historical_test_fold_refit,HVE,4.25392005109158,1.5596295942768033,7.798536681167072,3,base,between_type_phoneme
B23,,tr_8,historical_test_fold_refit,HVE,3.7077732219094206,0.7809731255048125,7.5854404380175575,3,base,between_type_phoneme
B23,,cnn_2,historical_test_fold_refit,HVE,3.275988451203601,1.0585859860065676,5.993371466258402,3,base,between_type_sentence
B23,,cnn_3,historical_test_fold_refit,HVE,1.3133310723897103,-3.460510686583473,5.826294464234808,3,base,between_type_sentence
B23,,cnn_4,historical_test_fold_refit,HVE,4.663827082777637,3.1836895400960095,6.426987637783264,3,base,between_type_sentence
B23,,cnn_5,historical_test_fold_refit,HVE,2.6327612298657344,0.6281190921050144,5.326462643628477,3,base,between_type_sentence
B23,,cnn_6,historical_test_fold_refit,HVE,3.199933101575052,0.18580651071716375,6.458681842166433,3,base,between_type_sentence
B23,,tr_0,historical_test_fold_refit,HVE,1.6011325130684966,-3.1345213597141304,6.0537331386609585,3,base,between_type_sentence
B23,,tr_10,historical_test_fold_refit,HVE,5.441294682833953,4.66225955861395,6.282186317501916,3,base,between_type_sentence
B23,,tr_12,historical_test_fold_refit,HVE,5.7399149506899105,4.844707376751408,6.735489060121487,3,base,between_type_sentence
B23,,tr_14,historical_test_fold_refit,HVE,5.60540377699592,4.316102937703129,6.749249349149069,3,base,between_type_sentence
B23,,tr_16,historical_test_fold_refit,HVE,5.681816981074474,4.419270869829464,6.854154478449794,3,base,between_type_sentence
B23,,tr_18,historical_test_fold_refit,HVE,4.72096611875251,2.2100354893146203,7.336237455888768,3,base,between_type_sentence
B23,,tr_2,historical_test_fold_refit,HVE,1.8757322359308237,-2.609274633687307,6.193092974208645,3,base,between_type_sentence
B23,,tr_20,historical_test_fold_refit,HVE,3.1404811525349903,-0.2185841241555519,6.596767759113876,3,base,between_type_sentence
B23,,tr_22,historical_test_fold_refit,HVE,4.41512359258435,2.743453812010524,5.806284003797305,3,base,between_type_sentence
B23,,tr_24,historical_test_fold_refit,HVE,3.4962955032512366,1.5875634426372494,5.515202658351986,3,base,between_type_sentence
B23,,tr_4,historical_test_fold_refit,HVE,4.763450867595856,3.221926461521372,6.1814152224539844,3,base,between_type_sentence
B23,,tr_6,historical_test_fold_refit,HVE,5.27484114884487,3.9153312058596392,6.971349155997748,3,base,between_type_sentence
B23,,tr_8,historical_test_fold_refit,HVE,5.32662673034826,4.022479474069919,7.019055999548657,3,base,between_type_sentence
B23,,cnn_2,historical_test_fold_refit,HVE,2.8708648143547144,0.7461194493465981,5.24151957402113,3,base,between_type_word
B23,,cnn_3,historical_test_fold_refit,HVE,1.2503927489088733,-3.2762564418968068,5.686593617921001,3,base,between_type_word
B23,,cnn_4,historical_test_fold_refit,HVE,4.3367884345721635,2.026739971343707,6.788945473486383,3,base,between_type_word
B23,,cnn_5,historical_test_fold_refit,HVE,2.442184255089003,-0.2788425554752086,5.6773308439948185,3,base,between_type_word
B23,,cnn_6,historical_test_fold_refit,HVE,3.108576852095899,0.5990851242663157,6.064864492503263,3,base,between_type_word
B23,,tr_0,historical_test_fold_refit,HVE,2.8342895039116933,-1.0322559072587454,6.661015316517247,3,base,between_type_word
B23,,tr_10,historical_test_fold_refit,HVE,2.874545335077123,-0.49288900627391985,7.251179690439964,3,base,between_type_word
B23,,tr_12,historical_test_fold_refit,HVE,2.4498021855313676,-1.53702467059133,7.402549500742624,3,base,between_type_word
B23,,tr_14,historical_test_fold_refit,HVE,4.065296001139377,1.3531398037885474,7.554151461720566,3,base,between_type_word
