dataset_id,variant,layer,talker_a_id,talker_b_id,content_id,raw_distance,item_scope,tau,dtw_normalization
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_055,HT1_S022,13.095421970822681,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_055,HT1_S023,3.5753018228415954,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_055,HT1_S025,6.9504887054649815,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_055,HT1_S026,13.379716638497548,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_055,HT1_S027,6.420934110252828,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_055,HT1_S028,15.902669424513403,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_055,HT1_S029,10.45642458498482,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_055,HT1_S030,19.491167518557543,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_055,HT1_S031,3.8781074510355484,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_055,HT1_S032,7.329005060531877,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_055,HT1_S038,15.739449829293681,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_055,HT1_S041,15.368238138443065,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S001,6.151308171903569,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S002,3.1168080321389335,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S003,6.483850031788308,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S004,3.59180257898788,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S005,3.8883291421499555,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S006,4.430588905914424,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S007,5.005156677579726,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S008,3.115939847658117,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S009,7.703282147757119,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S010,2.7610324086687137,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S011,3.622179043886037,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S013,2.7372290024972474,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S014,3.4044061763008915,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S015,5.733078147896296,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S016,3.901887529793904,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S017,2.6951200584460566,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S018,10.685124367499403,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S019,6.170890025752564,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S020,7.696411130653065,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S021,3.0478835054264835,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S022,4.501271214639083,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S023,3.795660880188478,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S025,5.015557166195632,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S026,5.387038101551352,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S027,5.383240950125355,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S028,7.537462870855899,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S029,4.418331559232767,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S030,10.561761815488898,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S031,3.9018271340919273,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S032,4.007979773212936,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S038,7.651644192701123,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_066,HT1_S041,1.877967676668397,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S001,7.984671543200908,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S002,6.9145437499760165,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S003,4.988203611394187,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S004,4.34286562949303,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S005,3.874288829001218,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S006,14.0107515539416,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S007,4.830710040555027,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S008,6.854704273799881,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S009,15.135837871416784,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S010,3.831242124336851,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S011,10.23098405909773,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S013,3.9866714815989854,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S014,4.988626119211789,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S015,5.393287348475614,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S016,4.9032606412338495,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S017,4.851093176133364,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S018,14.662937899619628,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S019,11.12406014370544,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S020,9.424801033565387,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S021,2.5030269738058464,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S022,6.0089632776342325,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S023,4.863628020865472,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S025,5.324797160434818,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S026,6.000778294330799,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S027,5.137402895652848,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S028,8.825463981867204,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S029,4.383705495901341,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S030,14.989112242204394,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S031,4.264287607939318,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S032,6.081175170542115,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S038,8.46380870115212,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_070,HT1_S041,3.639282484103542,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S001,6.3232721748809615,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S002,3.4698832658186354,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S003,6.527753419688781,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S004,3.9497224932529713,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S005,5.591495060402736,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S006,2.8412504672463936,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S007,4.036354906256357,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S008,4.5534410859083465,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S009,8.977914055800852,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S010,3.7148575701243143,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S011,4.569084262861828,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S013,2.2992843699422822,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S014,3.5163748361229903,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S015,6.304922567285874,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S016,3.7762808002315085,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S017,3.1173826450097417,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S018,4.113652719352423,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S019,5.068655468834944,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S020,6.292482166244301,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S021,2.261811251759693,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S022,4.514863937104664,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S023,3.0141013449932323,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S025,4.925794812259063,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S026,10.776417492551737,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S027,5.781072422458783,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S028,4.731896363036005,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S029,4.3054345276114825,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S030,11.79775298833005,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S031,4.314376170819733,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S032,4.616032427595659,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S038,4.833358402124186,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_131,HT1_S041,2.1484794442423603,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S001,6.295238245478862,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S002,4.409807278178174,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S003,6.010990046351967,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S004,4.164076565026997,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S005,4.397878796014002,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S006,4.256272642146143,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S007,2.2620255769880044,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S008,4.04011309668127,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S009,8.32754740487017,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S010,4.321874599930185,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S011,4.531016375874068,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S013,3.1921555851934893,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S014,3.2517768798639466,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S015,8.644635252110454,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S016,3.3144253380774034,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S017,2.696654458215416,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S018,4.017968231827766,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S019,5.146740243970922,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S020,4.320460456613057,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S021,2.898072652312192,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S022,4.127425482905333,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S023,4.2381494289981605,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S025,5.250958609531785,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S026,6.788817720491346,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S027,5.047607608148408,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S028,4.196916880900633,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S029,5.360549914943708,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S030,10.374071660692112,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S031,4.33301156298768,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S032,4.608967060672247,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S038,2.786143949954032,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_016,X21.ENG.ENG_M_133,HT1_S041,2.323665551955735,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S001,3.6025625036577495,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S002,6.423082269610725,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S003,7.984828405947107,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S004,8.452017630822434,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S005,11.27349141167466,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S006,17.370925094725486,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S007,3.737773799219463,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S008,7.812382560751452,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S009,7.739279881906343,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S010,6.561611195389196,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S011,8.990974712751832,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S013,6.216578622728513,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S014,10.813183065104129,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S015,10.468539091755765,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S016,18.47844060564174,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S017,6.87342791243434,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S018,8.86307600555603,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S019,10.409601079738323,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S020,11.313222915926534,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S021,4.270887161076342,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S022,9.26272053977265,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S023,10.600801488862176,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S025,7.4635607251817175,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S026,5.560035920223863,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S027,8.215207791523909,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S028,11.172745259362696,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S029,13.568271078923447,32 experimental sentences,2.0,mean_sequence_length
X21,base,tr_24,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,HT1_S030,8.334855141287404,32 experimental sentences,2.0,mean_sequence_length
